,User-ID,ISBN,Book-Rating
1002324,240567,0275948501,5
1002325,240567,031205131X,6
1002326,240567,0312092636,4
1002320,240567,0142000663,8
1002383,240567,042518904X,10
1002303,240567,0060512822,9
1002390,240567,044021145X,5
1002392,240567,0440214041,5
1002394,240567,0440220602,5
1002395,240567,044022165X,6
1002396,240567,0440222656,9
1002391,240567,0440213525,8
1002362,240567,0385504209,10
1002366,240567,0399501487,8
1002370,240567,0425127230,7
1002375,240567,0425152901,7
1002665,240568,0671867091,8
1002685,240568,0786004398,5
1002699,240568,0786890371,5
1002561,240568,0375703055,5
1002546,240568,0316734837,10
1002520,240568,0156006529,10
1002513,240568,0060977264,10
1002508,240568,0060537825,7
1002596,240568,0446611808,5
1002587,240568,0440226104,10
1002583,240568,0440206685,7
1002727,240569,0446605239,10
1002728,240570,043935806X,10
1002740,240580,0316776963,9
1002760,240602,0440211727,9
1002761,240603,0312971346,5
1002781,240609,1551669013,5
1002774,240609,055358099X,8
1002795,240626,0375502238,8
1002797,240629,0441172717,9
1002801,240633,0679731148,10
1002836,240643,0446612545,8
1002847,240643,0786885688,6
1002844,240643,0743262174,10
1002840,240643,0525946829,6
1002834,240643,0446607657,7
1002817,240643,0310209307,8
1002830,240643,0446310786,9
1002829,240643,0446301582,8
1002828,240643,0425177173,8
1002820,240643,0316769487,8
1002811,240643,014023828X,8
1002810,240643,0060959037,8
1002856,240650,0515128554,6
1002865,240660,0345417623,7
1002882,240663,0553575384,10
1002876,240663,0312201656,10
1002880,240663,0449911519,7
1002877,240663,0330375253,8
1002894,240670,0679432477,10
1002912,240677,0805059555,8
1002911,240677,0802130208,10
1002906,240677,0385319207,8
1002900,240677,0060930535,9
1002899,240677,0060391626,10
1002946,240696,0571064922,1
1002996,240700,0446608955,9
1002993,240700,0440414806,7
1002988,240700,0439139597,10
1002987,240700,0439136350,8
1003000,240700,0590353403,8
1002985,240700,0439064864,8
1003016,240700,0789308002,8
1002958,240700,0064471969,9
1002967,240700,014131088X,6
1002977,240700,0345413377,9
1003021,240704,0380789035,10
1003048,240710,0449005615,10
1003095,240729,0553348981,9
1003103,240743,0345342968,8
1003202,240756,0515136379,8
1003203,240756,0515136530,9
1003136,240756,0373218036,5
1003138,240756,0373218435,7
1003180,240756,0440221471,5
1003285,240789,039592720X,9
1003281,240789,0380789035,7
1003273,240789,0345338588,10
1003310,240795,0804106304,10
1003309,240795,0671894455,8
1003341,240822,0425152251,3
1003348,240827,0345391055,8
1003416,240829,0671708635,9
1003371,240829,0380714752,8
1003516,240883,1400034779,7
1003497,240883,0451526341,5
1003539,240888,0671793551,7
1003621,240906,0440214041,7
1003619,240906,044021145X,8
1003631,240906,0671000314,6
1003594,240906,0345391055,6
1003652,240917,0440213525,9
1003654,240917,0440221471,10
1003672,240932,0684874350,7
1003676,240932,080410753X,10
1003670,240932,0140280464,9
1003682,240946,0385504209,10
1003685,240951,0440234743,10
1003731,240993,1844262553,8
1003739,241005,0316168688,9
1003742,241006,0515134279,8
1003817,241033,051511992X,6
1003813,241033,0440224764,7
1003826,241036,0684823780,10
1003909,241042,0679429220,7
1003917,241042,0805059555,5
1003873,241042,0440211166,7
1003852,241042,0345446860,8
1003859,241042,0375719180,8
1003924,241045,0671741187,6
1003925,241048,0060959037,6
1003931,241048,0805063897,5
1003934,241051,0425184226,8
1003947,241062,0743225406,8
1003962,241080,0440220602,9
1003960,241080,0425150984,10
1003964,241080,0446364193,9
1003998,241086,0515134279,7
1004002,241086,0679775439,9
1003977,241086,0099448823,8
1003992,241086,0385722192,9
1004018,241089,0385730586,3
1004020,241093,0446608815,8
1004028,241100,042518904X,9
1004030,241100,0440158532,9
1004040,241122,0003701387,8
1004047,241144,0679444815,9
1004054,241146,0449006557,5
1004058,241146,0671867113,8
1004052,241146,0440235804,7
1004076,241164,0385504470,5
1004083,241178,0767905180,5
1004102,241191,0385479565,6
1004111,241192,1853260169,8
1004646,241204,0767905385,7
1004658,241204,0877017883,8
1004668,241204,1589800397,5
1004613,241204,0553280414,8
1004563,241204,0060958022,9
1004577,241204,0312291639,5
1004610,241204,0452284449,6
1004609,241204,0451163966,8
1004607,241204,0446532231,8
1004606,241204,0446519138,6
1004600,241204,0385722192,9
1004603,241204,0425152251,9
1004686,241207,0552124753,7
1004701,241214,044651652X,8
1004746,241239,0671742515,8
1004806,241265,0971880107,7
1004802,241265,0446532231,7
1004801,241265,0385504209,8
1004813,241267,0743467523,8
1004888,241274,042518904X,8
1004889,241274,0440241162,9
1004897,241291,0971880107,1
1004903,241296,0425192725,8
1005035,241306,0451208765,10
1004967,241306,0345337662,9
1004965,241306,0345313860,9
1005113,241333,0446530077,6
1005127,241344,0380789035,10
1005132,241345,038549081X,8
1005168,241357,0804115761,6
1005160,241357,0451180216,6
1005156,241357,0385484518,10
1005158,241357,0440224764,7
1005155,241357,0385335482,6
1005151,241357,0316601950,8
1005159,241357,0440226104,8
1005187,241367,0452283205,8
1005176,241367,0060976845,8
1005183,241367,0312195516,10
1005186,241367,0385335482,7
1005231,241401,0440236673,8
1005228,241401,0440211727,5
1005230,241401,0440225701,9
1005240,241405,0811201082,9
1005238,241405,0679775439,9
1005233,241405,0156260255,9
1005235,241405,0375704027,7
1005234,241405,015640057X,6
1005249,241414,0441790348,10
1005266,241430,0971880107,1
1005271,241432,0385504209,9
1005288,241432,0971880107,6
1005368,241441,0805059555,5
1005359,241441,0446604801,7
1005375,241459,0425092917,10
1005389,241482,0446604844,7
1005393,241489,0670030643,10
1005402,241492,044023722X,8
1005404,241495,0140067477,10
1005407,241495,0380789019,8
1005408,241495,0385484518,7
1005411,241495,0671527215,10
1005413,241495,0802139256,8
1005420,241503,0446604801,5
1005426,241513,044023722X,7
1005429,241513,0679444815,7
1005480,241524,0553279378,9
1005489,241527,0553562614,7
1005487,241527,0553213504,10
1005482,241527,0380789019,6
1005524,241537,0886776686,7
1005806,241548,0684874350,8
1005914,241548,0890872465,7
1005800,241548,0679429220,9
1005541,241548,0061099694,8
1005664,241548,0440204887,10
1005726,241548,0451206673,9
1005942,241555,0316666343,8
1005991,241565,0446607657,9
1005998,241565,0452282195,5
1005999,241565,051510566X,5
1006001,241565,055357230X,5
1005949,241565,0316693200,5
1006011,241567,0385484518,9
1006020,241569,0786867175,9
1006027,241582,0446605239,10
1006056,241597,0670851086,7
1006059,241597,0679781587,8
1006060,241597,0786860022,5
1006049,241597,0380804697,5
1006048,241597,0375504397,6
1006045,241597,0316168688,6
1006042,241597,0060512822,9
1006050,241597,0399149325,4
1006187,241614,0671722751,5
1006190,241614,0671722840,5
1006281,241635,0330330373,2
1006299,241648,0345427637,8
1006307,241653,0771060548,9
1006521,241666,0553572202,7
1006520,241666,0553569910,7
1006519,241666,0553569031,8
1006515,241666,0553284789,7
1006514,241666,0553279556,7
1006490,241666,0451186362,6
1006557,241666,0671888587,5
1006555,241666,0671867113,5
1006546,241666,0671568175,5
1006529,241666,0553582747,6
1006474,241666,0446601640,6
1006465,241666,0446530891,6
1006408,241666,0399151273,7
1006392,241666,0385479565,9
1006383,241666,0380718340,8
1006380,241666,0380710218,8
1006377,241666,0375411070,9
1006364,241666,0345370775,10
1006362,241666,0345337662,6
1006347,241666,0312924585,9
1006366,241666,034538430X,7
1006459,241666,0440234743,8
1006458,241666,0440225701,8
1006455,241666,0440218535,8
1006447,241666,0425161242,8
1006441,241666,0425154882,9
1006431,241666,0425144429,6
1006437,241666,0425151867,5
1006620,241682,0440414806,10
1006632,241697,0060391626,9
1006638,241717,1931561648,7
1006641,241723,0515137111,10
1006642,241725,0446525537,8
1006645,241732,0345313860,4
1006647,241736,0440236061,7
1006696,241749,051513287X,7
1006705,241749,0671870114,9
1006715,241752,0140293248,9
1006723,241756,0425194515,6
1006724,241756,0440241537,9
1006727,241771,0441003257,10
1006733,241787,0345435168,7
1006774,241791,067943853X,7
1006748,241791,0345342968,10
1006771,241791,0671732277,5
1006753,241791,0373250258,4
1006752,241791,0345435273,5
1006806,241799,0786868716,9
1006803,241799,0375502238,10
1006801,241799,0345435168,8
1006804,241799,0515119784,8
1006816,241802,0446608955,9
1006867,241815,0060930535,6
1006876,241839,0060502258,5
1006879,241845,0446605239,4
1006883,241848,0452261368,7
1006893,241861,0440237416,7
1006889,241861,0061030597,7
1006945,241885,0451190491,7
1006942,241885,0446602744,5
1006940,241885,0446365386,7
1006935,241885,0345370775,9
1006999,241907,0061097314,9
1007024,241944,0679432477,7
1007020,241944,0312278586,4
1007021,241944,0316666343,6
1007040,241949,0440236169,7
1007049,241952,0440221471,7
1007056,241960,0486268780,7
1007180,241980,0451172817,10
1007178,241980,0451167538,10
1007176,241980,0451156609,5
1007237,241980,0671007696,10
1007236,241980,067100767X,10
1007234,241980,0671007610,10
1007222,241980,0553582909,9
1007218,241980,0553579754,9
1007215,241980,0553576801,10
1007161,241980,0446604666,9
1007096,241980,0316603570,10
1007092,241980,0312983867,10
1007090,241980,0312983298,9
1007084,241980,0312971346,10
1007083,241980,0312966970,10
1007080,241980,0312306326,10
1007094,241980,0312990456,10
1007140,241980,0440234743,9
1007133,241980,0425181103,10
1007126,241980,0385511612,9
1007120,241980,0380977400,8
1007117,241980,0380816547,10
1007116,241980,0380813815,10
1007313,241980,0743206029,10
1007309,241980,0671898493,10
1007305,241980,0671873202,10
1007304,241980,0671873199,10
1007303,241980,0671867113,10
1007359,241980,0842329218,10
1007358,241980,0842329129,10
1007339,241980,0786010924,10
1007260,241980,0671039741,10
1007259,241980,0671039725,10
1007271,241980,0671041789,10
1007261,241980,0671039830,10
1007275,241980,0671534742,10
1007282,241980,0671695169,10
1007280,241980,0671695126,10
1007429,241997,014028009X,8
1007440,242003,034543076X,9
1008014,242006,0553213148,10
1008013,242006,055321313X,10
1008001,242006,0515129933,8
1008015,242006,0553213156,10
1008057,242006,067103412X,10
1008053,242006,0671027573,10
1008042,242006,0671003364,10
1008038,242006,059035342X,10
1007972,242006,0505523388,10
1007975,242006,050552354X,10
1007923,242006,0451179366,8
1007921,242006,0451175522,7
1007469,242006,0140293450,9
1007788,242006,0380762587,10
1007823,242006,0380806312,8
1007734,242006,0373484879,10
1008254,242007,0440439884,8
1008255,242007,0446310786,9
1008250,242007,0439064864,8
1008246,242007,0425152251,5
1008251,242007,0439136369,10
1008273,242011,0316601950,8
1008340,242037,0767905385,7
1008337,242037,0552148997,10
1008334,242037,044022165X,8
1008333,242037,0345391802,10
1008332,242037,0312979479,7
1008353,242044,1558744630,5
1008381,242069,0452282152,8
1008492,242073,0553579606,5
1008505,242073,067697175X,9
1008511,242073,0689817851,8
1008474,242073,0452262143,8
1008408,242073,0345384911,3
1008475,242073,0452280621,9
1008410,242073,0345441133,9
1008456,242073,044651652X,10
1008418,242073,0375706771,10
1008385,242073,0061097101,10
1008556,242077,0385484518,8
1008564,242079,1931561648,10
1008739,242083,0671722751,7
1008744,242083,0679429220,8
1008747,242083,0679463321,6
1008748,242083,0679723161,10
1008750,242083,067973225X,8
1008755,242083,067976402X,4
1008709,242083,0553213105,2
1008716,242083,055334949X,1
1008723,242083,0553572733,6
1008727,242083,059035342X,10
1008811,242083,0842329218,3
1008813,242083,0894803204,10
1008825,242083,1573228214,7
1008803,242083,0804111898,10
1008801,242083,0804105820,10
1008792,242083,0786866462,9
1008735,242083,0671041789,9
1008608,242083,0316776963,7
1008611,242083,0345313860,5
1008613,242083,0345337662,7
1008614,242083,0345348036,9
1008618,242083,0345391802,2
1008637,242083,0380789019,7
1008582,242083,0134589025,6
1008588,242083,0142002267,7
1008641,242083,038529929X,9
1008679,242083,0451169530,10
1008680,242083,0451173317,8
1008681,242083,0451177096,7
1008684,242083,0451194063,2
1008689,242083,0451408888,2
1008642,242083,0385479565,10
1008644,242083,0385504209,8
1008649,242083,0439136369,8
1008651,242083,043935806X,7
1008652,242083,0440180295,7
1008654,242083,0440211727,10
1008653,242083,044021145X,8
1008657,242083,0440220602,7
1008658,242083,0440221471,9
1008659,242083,044022165X,7
1008660,242083,0440224764,5
1008661,242083,0440236673,5
1008670,242083,0449904067,7
1008656,242083,0440214041,9
1008639,242083,0380813815,10
1008838,242091,0345370775,7
1008851,242097,0679781587,8
1008846,242097,0451202341,9
1008847,242097,0452260116,10
1008852,242098,0060930535,7
1008855,242098,0684874350,10
1008862,242103,0679781587,8
1009212,242106,0553582127,10
1009206,242106,0553578308,10
1009192,242106,0553560247,10
1009219,242106,059035342X,10
1009202,242106,0553574639,10
1009142,242106,0451403703,10
1008944,242106,0345397819,10
1008943,242106,0345396936,10
1008942,242106,034538475X,10
1008930,242106,0345351525,10
1008924,242106,0345313860,10
1008882,242106,014028009X,9
1009039,242106,0385722206,7
1009018,242106,0380780860,9
1009102,242106,0441865038,10
1009089,242106,0440215625,10
1009082,242106,043935806X,10
1009080,242106,0439139597,10
1009079,242106,0439136350,10
1009381,242113,0553284363,6
1009376,242113,0440222656,7
1009424,242118,0805066438,5
1009417,242118,0671888587,7
1009401,242118,0440224675,8
1009396,242118,0425098605,10
1009416,242118,0670851086,9
1009454,242129,0375703055,8
1009498,242143,0446610038,9
1009529,242143,1551668459,7
1009521,242143,0786881852,9
1009491,242143,0440224764,5
1009463,242143,0312278586,4
1009492,242143,0440226430,8
1009484,242143,0425167313,9
1009490,242143,0440223202,9
1009482,242143,0425152251,8
1009538,242155,1551669285,4
1009559,242157,0679722661,9
1009574,242178,0385720106,4
1009609,242214,0805063749,9
1009641,242216,0060928336,9
1009642,242216,0060976845,8
1009647,242217,0670880728,9
1009652,242219,0671867113,7
1009655,242220,0312982518,5
1009661,242232,044023722X,7
1009662,242233,0061099708,8
1009670,242233,0971880107,3
1009693,242247,0375727345,10
1009715,242247,044651652X,8
1009716,242247,044651862X,8
1009792,242249,0446611808,8
1009850,242268,0385720106,7
1009854,242269,0345450051,5
1009895,242278,0671024248,8
1009899,242288,0689818769,8
1010221,242299,0743418174,9
1010219,242299,0743237188,10
1010197,242299,0679781587,10
1010144,242299,0670880728,8
1010259,242299,0842342702,5
1009955,242299,0312195516,10
1009949,242299,015100692X,6
1009947,242299,0142001740,6
1009944,242299,0140293248,8
1009937,242299,0133102106,10
1009930,242299,0061095540,7
1009920,242299,0060928336,8
1009911,242299,0060081597,8
1009964,242299,0345301110,6
1010097,242299,0451191137,8
1010052,242299,0440414806,8
1010051,242299,044023722X,9
1010050,242299,0440236673,7
1010000,242299,0380813815,8
1010331,242309,0451176464,10
1010336,242309,0684856093,6
1010339,242309,0743460529,6
1010340,242309,0789460440,8
1010317,242309,0316666343,9
1010324,242309,0385315236,6
1010325,242309,0385335431,4
1010318,242309,0316769487,9
1010356,242310,0425150984,6
1010345,242310,014100018X,5
1010369,242317,0061096083,8
1010375,242317,0451206673,6
1010371,242317,0061097667,9
1010384,242319,0440236061,5
1010388,242319,0684871262,7
1010390,242319,1400031346,7
1010411,242349,0971880107,1
1010414,242351,1573229571,8
1010557,242361,0743457536,8
1010549,242361,0679781587,10
1010421,242361,0060502258,9
1010489,242361,0440241162,4
1010466,242361,0380018179,8
1010473,242361,0385318782,8
1010610,242364,0312305060,8
1010615,242364,1565122968,7
1010623,242381,0060934417,7
1010643,242397,0345337662,9
1010802,242409,0671727796,10
1010867,242409,1573228737,10
1010685,242409,0099747200,10
1010767,242409,043935806X,10
1010721,242409,0140620753,3
1010723,242409,0140620850,3
1010996,242445,0553276972,5
1011071,242453,0515131741,10
1011094,242458,0553250531,9
1011085,242458,0385504209,9
1011086,242458,0425151867,9
1011207,242465,0914918249,10
1011246,242474,0553582658,8
1011252,242477,0553561618,10
1011251,242477,0553275976,8
1011250,242477,0440224764,9
1011291,242488,0446606189,7
1011295,242494,0070212570,10
1011299,242498,0316666343,8
1011343,242499,051512608X,9
1011337,242499,0440216745,5
1011333,242499,0345402871,9
1011368,242506,0451192001,9
1011396,242515,0689848684,1
1011400,242519,0446608955,7
1011404,242526,0804114986,7
1011460,242528,0786868716,6
1011458,242528,0679731148,7
1011456,242528,0671027360,9
1011438,242528,0142001740,9
1011445,242528,0440223202,8
1011444,242528,0375727345,7
1011465,242536,0446606812,8
1011472,242544,0345413350,5
1011476,242544,0440204887,8
1011497,242548,0786868716,7
1011506,242558,0446609838,7
1011513,242562,0446365386,10
1011519,242572,1551668998,10
1011518,242572,0515119784,7
1011521,242574,0446679364,8
1011523,242581,0441003257,8
1011526,242584,0345378490,8
1011529,242585,0380727501,7
1011534,242590,0192815342,7
1011536,242590,0552996181,8
1011553,242618,044023722X,5
1011561,242620,0671793489,8
1011573,242637,0060930187,8
1011576,242637,0385504209,6
1011628,242639,0671722751,2
1011629,242639,0671742515,8
1011632,242639,0743467523,2
1011638,242639,0971880107,8
1011643,242639,1593270291,10
1011625,242639,0618129022,8
1011588,242639,0312977026,8
1011592,242639,0345342968,8
1011611,242639,0441172717,10
1011685,242640,0618173870,10
1011716,242642,0451204301,7
1011718,242642,0515130966,7
1011720,242642,0553579606,7
1011724,242643,0671510053,6
1011841,242646,0449208281,10
1011871,242646,0553569910,10
1011894,242646,0671705091,10
1011830,242646,0446611808,10
1011828,242646,0446607657,10
1011875,242646,0553582143,10
1011826,242646,0446604666,10
1011746,242646,0312974159,3
1011748,242646,0312979096,9
1011755,242646,0316693235,10
1011790,242646,0385504209,10
1011736,242646,0142004235,8
1011817,242646,0440237262,10
1011809,242646,0440222656,10
1011969,242701,0345446860,5
1012029,242730,0971880107,4
1012026,242730,0375406530,6
1012062,242752,1558744630,9
1012077,242763,1400034779,7
1012066,242763,0142001805,6
1012088,242775,0312983867,9
1012108,242788,0553800973,10
1012123,242794,0671042572,9
1012138,242812,0451628039,8
1012144,242815,0070212570,10
1012150,242816,0451197747,7
1012152,242816,0451409256,7
1012157,242822,044011585X,8
1013907,242826,0553583913,6
1013919,242828,1558745718,9
1013943,242843,0312199430,8
1013941,242843,0142000205,6
1013949,242843,0375727345,8
1014028,242878,0451454243,9
1014027,242878,0451138147,10
1014007,242878,0060976845,9
1014064,242884,0684872153,9
1014073,242891,044022165X,3
1014076,242891,0449217493,5
1014072,242891,0440220602,5
1014070,242891,0393314804,5
1014077,242891,0451191145,9
1014086,242898,0316666343,9
1014093,242908,0553213105,7
1014141,242959,044022165X,8
1014180,242962,0553580191,6
1014181,242962,0553581937,5
1014234,242964,0312195516,10
1014246,242972,0446359866,9
1014253,242989,0449005615,4
1014296,242999,0804109052,5
1014347,243004,0786808551,10
1014348,243004,0786817070,10
1014358,243008,0312995423,8
1014359,243008,0440220602,6
1014379,243038,0345391055,5
1014383,243044,0061030430,8
1014389,243050,0316666343,7
1014398,243058,0380789035,8
1014395,243058,0345389964,8
1014396,243058,0380727501,7
1014397,243058,0380789019,9
1014402,243058,0440226430,5
1014401,243058,043935806X,7
1014443,243065,0452282829,8
1014441,243065,0385512104,8
1014446,243065,0743418174,8
1014440,243065,0385504209,10
1014437,243065,038549081X,10
1014425,243065,0061097314,10
1014428,243065,0312195516,9
1014429,243065,0312291639,3
1014435,243065,0375412824,9
1014431,243065,0316666343,10
1014433,243065,0345416260,9
1014434,243065,0375412530,4
1014501,243075,0971880107,8
1014476,243075,0590443925,4
1014460,243075,0380723816,7
1015011,243077,0738203491,8
1015123,243077,0887307876,9
1014706,243077,0399142851,7
1014773,243077,0446365211,8
1014522,243077,0061051586,8
1015199,243088,0345342968,9
1015214,243094,0345337662,9
1015215,243100,0345413903,7
1015216,243100,0446610038,8
1015228,243120,0671021001,9
1015229,243125,0440241162,8
1015256,243142,0060976845,7
1015267,243142,0385318782,9
1015268,243142,038533334X,5
1015272,243142,0449149676,9
1015278,243147,0684803356,8
1015279,243148,0451160193,10
1015280,243150,0061015725,7
1015289,243154,0316666343,9
1015288,243154,0312195516,9
1015315,243186,067103619X,5
1015361,243206,0140440410,9
1015510,243214,0743206029,8
1015599,243236,0804114986,9
1015609,243236,1573222267,8
1015611,243236,1573229571,8
1015597,243236,0771060548,9
1015520,243236,0060928336,8
1015526,243236,0070212570,8
1015571,243236,0452283442,5
1015546,243236,0345449347,7
1015556,243236,0385301499,5
1015631,243254,0441003257,9
1015648,243276,0670887579,8
1015653,243290,0345402871,8
1015655,243290,044022165X,8
1015657,243290,0553579754,7
1015725,243294,0671758896,9
1015726,243294,0671793489,10
1015727,243294,0671867091,6
1015731,243294,0684803968,9
1015743,243294,080410753X,10
1015668,243294,0060976845,8
1015672,243294,0142001740,10
1015673,243294,031205436X,10
1015676,243294,0345339703,10
1015682,243294,0385484518,10
1015689,243294,0440211263,10
1015691,243294,0440211727,9
1015692,243294,0440213525,10
1015695,243294,044023722X,9
1015699,243294,0440404193,8
1015706,243294,0446677450,10
1015690,243294,044021145X,7
1015806,243312,0679721886,9
1015795,243312,0553279378,9
1015785,243312,0399501487,3
1015778,243312,0345370775,5
1015818,243314,0440439884,7
1015819,243315,0743225406,5
1015873,243328,0441569595,7
1015870,243328,0425185710,9
1015839,243328,0140043519,4
1015841,243328,0140179836,10
1015865,243328,0385492081,9
1015852,243328,0316096199,10
1015918,243332,0312995423,6
1015919,243332,0380789035,9
1015920,243332,0671027360,6
1015939,243341,0316666343,9
1016013,243360,0553208845,7
1015972,243360,0345313860,7
1015956,243360,0060938455,9
1015971,243360,0345305183,8
1015976,243360,0375703055,4
1015978,243360,0380974495,8
1015995,243360,0425152251,8
1015997,243360,0440211263,6
1016001,243360,0440222656,7
1015973,243360,0345378490,5
1015960,243360,0070212570,8
1016000,243360,0440218535,8
1016100,243387,0060976845,9
1016109,243397,0679879242,8
1016128,243427,067697175X,10
1016134,243429,0446522597,5
1016141,243448,0345413873,7
1016147,243448,0451207645,10
1016149,243448,0515115630,7
1016152,243449,0425152901,8
1016165,243471,0440236673,8
1016169,243479,0553800973,8
1016170,243488,0440225701,5
1016175,243490,0060930535,9
1016211,243491,0971880107,1
1016199,243491,0316666343,9
1016203,243491,0515133302,3
1016201,243491,0385504209,10
1016215,243492,0142004235,7
1016216,243492,0449005615,7
1016219,243493,0060959037,8
1016226,243502,0312953615,9
1016227,243502,0515134279,9
1016240,243515,0451188462,10
1016245,243518,0440241073,6
1016253,243526,0312195516,9
1016255,243529,0451173139,7
1016263,243538,0345416260,10
1016279,243546,0330334026,7
1016300,243549,0060922249,10
1016346,243584,0451181379,7
1016345,243584,0425161242,6
1016341,243584,0345430573,7
1016334,243584,0061096083,7
1016366,243585,0425192725,9
1016380,243585,0452282829,9
1016432,243607,0767905180,9
1016431,243607,0743418174,9
1016427,243607,0060928336,10
1016428,243607,0060976845,10
1016429,243607,0140298479,10
1016482,243663,0385504209,9
1016496,243680,0156007754,9
1016545,243700,0399142991,7
1016540,243700,0385479565,8
1016534,243700,0380018179,7
1016525,243700,0345337662,7
1016602,243700,0671517643,8
1016680,243708,0345450892,6
1016683,243713,0345450698,7
1016717,243720,067101420X,7
1016709,243720,0515128554,8
1016687,243720,002542730X,5
1016726,243722,0452282829,8
1016757,243745,0440193613,5
1016758,243745,0440207622,5
1016761,243745,0446802204,6
1016739,243745,0316666343,8
1016956,243759,0515131741,6
1016961,243759,0553582127,9
1016963,243759,0671011375,8
1016969,243759,0679441557,5
1016978,243759,0804108749,8
1016970,243759,0679444815,4
1016975,243759,0786010835,8
1016919,243759,0061091944,1
1016924,243759,0312305060,5
1016945,243759,0440225299,7
1016950,243759,0446522597,5
1016951,243759,0446530891,5
1016952,243759,0446608815,9
1017051,243781,042518286X,7
1017067,243785,0440225698,6
1017066,243785,0440224845,6
1017108,243814,0553382179,8
1017110,243814,0743229878,6
1017150,243840,0743418174,9
1017152,243844,0451151259,7
1017172,243850,0375412824,7
1017184,243863,0345334531,6
1017199,243875,0452282152,9
1017207,243876,0971880107,1
1017355,243879,0671510053,10
1017359,243879,0679746048,10
1017361,243879,0689817851,6
1017354,243879,0670892963,8
1017360,243879,0689710682,10
1017316,243879,0140280464,10
1017320,243879,0156004836,8
1017324,243879,0312422156,9
1017330,243879,0375726403,8
1017337,243879,0385504209,10
1017329,243879,0375725784,8
1017419,243891,0375726403,5
1017416,243891,0345417623,5
1017408,243891,0142001740,10
1017466,243896,0805063897,8
1017477,243899,052594527X,7
1017499,243917,0684803356,9
1017493,243917,0060929871,6
1017496,243917,038533334X,8
1017500,243918,0375706771,7
1017582,243929,0679429220,6
1017587,243929,0679781587,8
1017588,243929,0684872153,7
1017594,243929,080411109X,5
1017595,243929,0804114986,6
1017510,243929,0060959037,7
1017523,243929,0142001740,6
1017529,243929,0312143834,7
1017728,243930,0671510053,4
1017733,243930,0679439196,3
1017732,243930,0671894455,1
1017717,243930,0553279556,9
1017721,243930,0553377868,9
1017735,243930,067976402X,6
1017702,243930,0440241073,7
1017701,243930,0440234743,9
1017726,243930,0671011375,9
1017627,243930,0064407675,7
1017637,243930,0140386645,8
1017639,243930,0142001740,9
1017650,243930,0312971346,9
1017664,243930,0345334531,8
1017662,243930,0345313860,8
1017690,243930,0395957958,6
1017682,243930,0385319207,8
1017674,243930,0345439104,8
1017665,243930,0345337662,8
1017843,243942,1400031346,8
1017830,243942,0671510053,7
1017782,243942,0060924799,8
1017788,243942,0060977264,4
1017816,243942,044021145X,8
1017817,243942,044022103X,5
1017819,243942,044651862X,2
1017849,243943,051512608X,7
1017863,243948,0552124753,9
1017878,243951,0440217490,8
1017873,243951,0316969680,9
1017872,243951,0312253435,8
1017871,243951,0060958022,8
1017870,243951,0060198125,4
1017892,243952,0452281032,8
1017979,243966,0553269224,5
1017975,243966,055321313X,10
1017995,243967,014034294X,10
1018010,243978,1558745718,10
1018025,243984,0553096834,9
1018017,243984,0316969680,7
1018018,243984,0375726403,8
1018016,243984,0316788228,9
1018021,243984,0440222656,9
1018014,243984,0312306326,8
1018049,243996,0061006629,8
1018058,243996,0449006557,8
1018060,243996,0684872153,9
1018061,243996,0804114986,9
1018067,244002,0395859956,5
1018071,244006,0425175413,7
1018072,244007,0099244926,8
1018088,244007,0553279556,8
1018098,244007,0862783720,7
1018104,244020,0446611476,10
1018118,244039,0385486804,8
1018115,244039,0345391802,7
1018131,244056,0140186409,10
1018138,244056,038549081X,10
1018142,244056,0451163966,8
1018144,244056,067088300X,8
1018155,244067,0385508042,10
1018158,244068,0440127793,9
1018172,244070,038548951X,10
1018208,244074,0060928336,6
1018209,244080,0679781587,6
1018212,244092,0142000361,8
1018216,244092,0440222656,9
1018217,244092,0446364193,8
1018223,244097,0440235804,8
1018233,244106,0812550706,8
1018360,244148,0679429220,8
1018377,244165,0836220870,10
1018534,244171,0764540297,9
1018541,244171,0802139256,10
1018561,244171,1579546463,8
1018505,244171,0671027360,9
1018404,244171,0156007754,10
1018419,244171,0316769509,10
1018482,244171,0452283205,8
1018456,244171,0393312836,8
1018452,244171,0385504209,9
1018450,244171,038549081X,10
1018611,244189,0553205803,6
1018620,244189,0679731148,8
1018605,244189,0425143325,8
1018604,244189,039915079X,6
1018602,244189,0385504209,10
1018643,244204,0142001740,7
1018644,244204,0385504209,10
1018646,244204,0805063897,6
1018654,244215,0385503954,7
1018655,244224,0440220602,8
1018656,244230,0385486804,10
1018664,244242,0375702695,7
1018676,244260,1551668998,10
1018679,244275,0316601950,5
1018805,244277,0743225724,9
1018797,244277,068483376X,9
1018848,244277,1558743669,5
1018780,244277,0553279378,7
1018775,244277,0525946829,8
1018687,244277,002542730X,8
1018727,244277,0312305060,7
1018731,244277,0316666343,7
1018732,244277,0316776963,6
1018736,244277,0330334026,1
1018721,244277,0142001740,9
1018861,244283,0679735909,7
1018865,244285,068483376X,7
1018863,244285,0385425473,10
1018899,244286,0440237688,7
1018928,244286,1889703001,8
1018905,244286,0553208845,7
1018906,244286,0553275976,8
1018926,244286,1579546463,5
1018892,244286,0375703055,5
1018913,244286,0689817851,6
1018873,244286,0060938455,8
1018875,244286,0140280464,6
1018877,244286,014131088X,9
